Tile ID,Image ID,Date,Region,Country,Biome Type,Latitude,Longitude,Elevation (m),Slope (°),Rainfall (mm),Temperature (°C),Cloud Cover (%),Fire Alerts (7d),NDVI (Vegetation Index),NDMI (Moisture Index),EVI (Enhanced Vegetation Index),Tree Cover (%),Canopy Height (m),Distance to Road (km),Distance to Settlement (km),Distance to River (km),"Protected Area (1=Yes,0=No)","Logging Concession (1=Yes,0=No)",Population Density (per km²),Forest Loss Last 3Y (%),Cumulative Deforested Area (%),"Deforestation Event (Yes=1,No=0)",Predicted Risk Score,Dataset Split,Image File Path
T0070,T0070_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,313.7,24.3,47.6,1,0.665,0.291,0.478,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.684,train,s3://sat-imagery/congobasin/T0070/2024/03/01/tile.tif
T0070,T0070_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,342.2,24.4,43.1,2,0.615,0.276,0.487,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.698,train,s3://sat-imagery/congobasin/T0070/2024/04/01/tile.tif
T0070,T0070_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,157.7,24.9,50.3,4,0.544,0.184,0.445,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.742,train,s3://sat-imagery/congobasin/T0070/2024/05/01/tile.tif
T0070,T0070_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,162.8,25.5,45.5,2,0.588,0.18,0.468,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.725,train,s3://sat-imagery/congobasin/T0070/2024/06/01/tile.tif
T0070,T0070_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,186.5,26.1,39.7,6,0.635,0.21,0.482,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.737,train,s3://sat-imagery/congobasin/T0070/2024/07/01/tile.tif
T0070,T0070_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,124.6,26.5,25.4,4,0.522,0.183,0.448,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.749,train,s3://sat-imagery/congobasin/T0070/2024/08/01/tile.tif
T0070,T0070_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,116.8,26.7,32,3,0.552,0.177,0.469,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,0,0,0.742,train,s3://sat-imagery/congobasin/T0070/2024/09/01/tile.tif
T0070,T0070_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,-2.78841,15.34232,162.8,10.5,131.3,26.5,42.4,1,0.582,0.139,0.466,98,14.1,13.35,55.77,8.37,1,0,7.4,1.9,1.76,1,0.727,train,s3://sat-imagery/congobasin/T0070/2024/10/01/tile.tif
T0071,T0071_20240101,1/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,340.8,24.4,52.2,4,0.672,0.238,0.49,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,0,0,0.838,train,s3://sat-imagery/seasia/T0071/2024/01/01/tile.tif
T0071,T0071_20240201,2/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,321.2,23.9,67.7,1,0.628,0.269,0.52,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,0,0,0.827,train,s3://sat-imagery/seasia/T0071/2024/02/01/tile.tif
T0071,T0071_20240301,3/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,340.9,23.7,67.6,1,0.648,0.279,0.498,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.825,train,s3://sat-imagery/seasia/T0071/2024/03/01/tile.tif
T0071,T0071_20240401,4/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,338.6,23.9,44,2,0.598,0.271,0.524,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.834,train,s3://sat-imagery/seasia/T0071/2024/04/01/tile.tif
T0071,T0071_20240501,5/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,217.2,24.3,81.4,1,0.65,0.209,0.481,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.833,train,s3://sat-imagery/seasia/T0071/2024/05/01/tile.tif
T0071,T0071_20240601,6/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,123.6,24.9,38.9,3,0.567,0.151,0.486,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.86,train,s3://sat-imagery/seasia/T0071/2024/06/01/tile.tif
T0071,T0071_20240701,7/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,158.4,25.5,22.8,5,0.583,0.158,0.476,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.862,train,s3://sat-imagery/seasia/T0071/2024/07/01/tile.tif
T0071,T0071_20240801,8/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,102.9,26,37.7,4,0.564,0.129,0.415,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.866,train,s3://sat-imagery/seasia/T0071/2024/08/01/tile.tif
T0071,T0071_20240901,9/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,99.7,26.1,32.5,3,0.54,0.164,0.456,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.863,train,s3://sat-imagery/seasia/T0071/2024/09/01/tile.tif
T0071,T0071_20241001,10/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.26849,116.54761,506,5.7,107.8,26,60.4,4,0.542,0.162,0.465,96.8,13.3,24.63,35.45,4.63,0,0,7.4,4.7,2.88,1,0.866,train,s3://sat-imagery/seasia/T0071/2024/10/01/tile.tif
T0072,T0072_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,427,26,45.2,4,0.564,0.219,0.448,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,0,0,0.844,train,s3://sat-imagery/amazon/T0072/2024/01/01/tile.tif
T0072,T0072_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,331.5,25.6,30,3,0.597,0.252,0.467,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,0,0,0.835,train,s3://sat-imagery/amazon/T0072/2024/02/01/tile.tif
T0072,T0072_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,412.3,25.4,70.2,3,0.549,0.266,0.45,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,0,0,0.838,train,s3://sat-imagery/amazon/T0072/2024/03/01/tile.tif
T0072,T0072_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,411.5,25.6,46.8,3,0.524,0.228,0.468,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,1.09,1,0.842,train,s3://sat-imagery/amazon/T0072/2024/04/01/tile.tif
T0072,T0072_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,329.4,26,20.1,1,0.559,0.239,0.463,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,1.09,1,0.831,train,s3://sat-imagery/amazon/T0072/2024/05/01/tile.tif
T0072,T0072_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,31.5,26.6,33.4,9,0.385,0.041,0.37,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,1.09,1,0.899,train,s3://sat-imagery/amazon/T0072/2024/06/01/tile.tif
T0072,T0072_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,122.2,27.2,43.4,5,0.488,0.15,0.426,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,4.05,1,0.869,train,s3://sat-imagery/amazon/T0072/2024/07/01/tile.tif
T0072,T0072_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,-1.4,27.6,4.4,7,0.434,0.023,0.322,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,4.05,1,0.894,train,s3://sat-imagery/amazon/T0072/2024/08/01/tile.tif
T0072,T0072_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,18.6,27.8,35.8,10,0.486,0.053,0.349,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,5.77,1,0.897,train,s3://sat-imagery/amazon/T0072/2024/09/01/tile.tif
T0072,T0072_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-8.01465,-64.4629,127.8,14.8,82.3,27.7,0,8,0.393,0.11,0.365,77,27.5,33.02,21.77,5.82,0,0,6.8,3.2,5.77,1,0.89,train,s3://sat-imagery/amazon/T0072/2024/10/01/tile.tif
T0073,T0073_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,347,24.9,49.5,2,0.681,0.267,0.573,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.864,val,s3://sat-imagery/congobasin/T0073/2024/01/01/tile.tif
T0073,T0073_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,329.3,24.5,30.1,2,0.592,0.278,0.485,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.869,val,s3://sat-imagery/congobasin/T0073/2024/02/01/tile.tif
T0073,T0073_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,340.6,24.3,80.6,5,0.635,0.32,0.52,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.875,val,s3://sat-imagery/congobasin/T0073/2024/03/01/tile.tif
T0073,T0073_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,276.8,24.4,58.3,3,0.609,0.263,0.526,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.872,val,s3://sat-imagery/congobasin/T0073/2024/04/01/tile.tif
T0073,T0073_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,157.7,24.9,44.8,1,0.556,0.159,0.481,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.882,val,s3://sat-imagery/congobasin/T0073/2024/05/01/tile.tif
T0073,T0073_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,235.8,25.5,42.6,0,0.663,0.273,0.507,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.86,val,s3://sat-imagery/congobasin/T0073/2024/06/01/tile.tif
T0073,T0073_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,99.8,26.1,25,7,0.563,0.172,0.476,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.903,val,s3://sat-imagery/congobasin/T0073/2024/07/01/tile.tif
T0073,T0073_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,99.6,26.5,47.4,5,0.542,0.132,0.441,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.9,val,s3://sat-imagery/congobasin/T0073/2024/08/01/tile.tif
T0073,T0073_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,95.8,26.7,28.6,5,0.548,0.139,0.457,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.9,val,s3://sat-imagery/congobasin/T0073/2024/09/01/tile.tif
T0073,T0073_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-3.64098,18.13671,140,7.5,118.6,26.5,33.4,6,0.567,0.158,0.511,97.3,34,14.89,2.47,6.1,0,0,6.7,7.4,0,0,0.899,val,s3://sat-imagery/congobasin/T0073/2024/10/01/tile.tif
T0074,T0074_20240101,1/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,467.1,24.3,60.3,6,0.505,0.274,0.442,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.939,train,s3://sat-imagery/seasia/T0074/2024/01/01/tile.tif
T0074,T0074_20240201,2/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,458.3,23.9,49.8,5,0.563,0.239,0.421,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.936,train,s3://sat-imagery/seasia/T0074/2024/02/01/tile.tif
T0074,T0074_20240301,3/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,439.1,23.7,80.6,4,0.578,0.213,0.425,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.934,train,s3://sat-imagery/seasia/T0074/2024/03/01/tile.tif
T0074,T0074_20240401,4/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,283.9,23.9,44.4,3,0.583,0.263,0.468,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.931,train,s3://sat-imagery/seasia/T0074/2024/04/01/tile.tif
T0074,T0074_20240501,5/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,228.2,24.3,37.4,3,0.56,0.213,0.418,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.934,train,s3://sat-imagery/seasia/T0074/2024/05/01/tile.tif
T0074,T0074_20240601,6/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,178.9,24.9,32.6,6,0.508,0.148,0.438,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.945,train,s3://sat-imagery/seasia/T0074/2024/06/01/tile.tif
T0074,T0074_20240701,7/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,22,25.5,36.5,5,0.427,0.045,0.389,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.953,train,s3://sat-imagery/seasia/T0074/2024/07/01/tile.tif
T0074,T0074_20240801,8/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,-27.8,25.9,54.4,8,0.416,0.043,0.357,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.959,train,s3://sat-imagery/seasia/T0074/2024/08/01/tile.tif
T0074,T0074_20240901,9/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,14.5,26.1,38.2,12,0.425,0.066,0.353,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.962,train,s3://sat-imagery/seasia/T0074/2024/09/01/tile.tif
T0074,T0074_20241001,10/1/2024,SE Asia,Malaysia,Tropical Rainforest,-2.956,111.68367,597,0.8,191.9,26,45.8,7,0.558,0.194,0.431,79.3,22.7,1.77,20.28,10.52,0,1,4.6,34.5,0,0,0.943,train,s3://sat-imagery/seasia/T0074/2024/10/01/tile.tif
T0075,T0075_20240101,1/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,281.6,26.8,25.3,6,0.65,0.265,0.482,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.861,val,s3://sat-imagery/amazon/T0075/2024/01/01/tile.tif
T0075,T0075_20240201,2/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,336.5,26.3,44.6,5,0.604,0.243,0.484,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.862,val,s3://sat-imagery/amazon/T0075/2024/02/01/tile.tif
T0075,T0075_20240301,3/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,344.8,26.1,34.4,3,0.618,0.217,0.492,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.854,val,s3://sat-imagery/amazon/T0075/2024/03/01/tile.tif
T0075,T0075_20240401,4/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,260.6,26.3,57.4,5,0.676,0.263,0.491,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.855,val,s3://sat-imagery/amazon/T0075/2024/04/01/tile.tif
T0075,T0075_20240501,5/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,275.2,26.7,48.8,8,0.578,0.251,0.533,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.873,val,s3://sat-imagery/amazon/T0075/2024/05/01/tile.tif
T0075,T0075_20240601,6/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,253,27.3,31.5,6,0.6,0.268,0.481,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.865,val,s3://sat-imagery/amazon/T0075/2024/06/01/tile.tif
T0075,T0075_20240701,7/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,93.9,27.9,34.7,6,0.569,0.138,0.451,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.886,val,s3://sat-imagery/amazon/T0075/2024/07/01/tile.tif
T0075,T0075_20240801,8/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,94,28.4,35.7,7,0.547,0.122,0.408,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.891,val,s3://sat-imagery/amazon/T0075/2024/08/01/tile.tif
T0075,T0075_20240901,9/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,96.8,28.5,18.6,7,0.476,0.124,0.415,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.895,val,s3://sat-imagery/amazon/T0075/2024/09/01/tile.tif
T0075,T0075_20241001,10/1/2024,Amazon,Colombia,Tropical Rainforest,-6.42711,-68.62927,24.4,2.2,162.3,28.4,30.2,7,0.563,0.173,0.471,91.3,22.6,7.5,6.09,15.95,1,1,9.9,23.4,0,0,0.883,val,s3://sat-imagery/amazon/T0075/2024/10/01/tile.tif
T0076,T0076_20240101,1/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,436,26.8,47.3,2,0.657,0.296,0.539,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.842,train,s3://sat-imagery/congobasin/T0076/2024/01/01/tile.tif
T0076,T0076_20240201,2/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,451.7,26.4,67.2,2,0.671,0.281,0.51,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.842,train,s3://sat-imagery/congobasin/T0076/2024/02/01/tile.tif
T0076,T0076_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,423.8,26.2,58,2,0.64,0.248,0.545,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.846,train,s3://sat-imagery/congobasin/T0076/2024/03/01/tile.tif
T0076,T0076_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,352.7,26.3,50.8,2,0.621,0.309,0.514,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.844,train,s3://sat-imagery/congobasin/T0076/2024/04/01/tile.tif
T0076,T0076_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,327,26.8,39.2,4,0.635,0.268,0.509,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.853,train,s3://sat-imagery/congobasin/T0076/2024/05/01/tile.tif
T0076,T0076_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,55.6,27.4,39.3,4,0.537,0.139,0.459,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,0,0,0.884,train,s3://sat-imagery/congobasin/T0076/2024/06/01/tile.tif
T0076,T0076_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,-10.3,28,35.9,6,0.525,0.07,0.435,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,1.26,1,0.898,train,s3://sat-imagery/congobasin/T0076/2024/07/01/tile.tif
T0076,T0076_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,5,28.4,39.3,8,0.541,0.058,0.407,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,2.19,1,0.902,train,s3://sat-imagery/congobasin/T0076/2024/08/01/tile.tif
T0076,T0076_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,85.1,28.6,13.8,5,0.51,0.109,0.42,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,2.19,1,0.887,train,s3://sat-imagery/congobasin/T0076/2024/09/01/tile.tif
T0076,T0076_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,0.13238,14.62612,75.4,0.3,82.2,28.4,41.3,6,0.493,0.121,0.458,97.4,35.7,15.87,36.54,3.24,0,0,11.4,7.7,2.19,1,0.891,train,s3://sat-imagery/congobasin/T0076/2024/10/01/tile.tif
T0077,T0077_20240101,1/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,320.7,26.4,42.5,2,0.657,0.248,0.486,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,0,0,0.838,train,s3://sat-imagery/seasia/T0077/2024/01/01/tile.tif
T0077,T0077_20240201,2/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,330.7,26,38.7,3,0.642,0.278,0.482,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.842,train,s3://sat-imagery/seasia/T0077/2024/02/01/tile.tif
T0077,T0077_20240301,3/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,311.8,25.8,31.9,5,0.638,0.245,0.474,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.852,train,s3://sat-imagery/seasia/T0077/2024/03/01/tile.tif
T0077,T0077_20240401,4/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,297.5,25.9,50.5,4,0.617,0.276,0.509,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.848,train,s3://sat-imagery/seasia/T0077/2024/04/01/tile.tif
T0077,T0077_20240501,5/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,266.5,26.4,40.7,2,0.611,0.269,0.503,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.841,train,s3://sat-imagery/seasia/T0077/2024/05/01/tile.tif
T0077,T0077_20240601,6/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,126.5,26.9,58.5,5,0.592,0.176,0.435,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.87,train,s3://sat-imagery/seasia/T0077/2024/06/01/tile.tif
T0077,T0077_20240701,7/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,112,27.6,37.5,6,0.505,0.181,0.45,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.88,train,s3://sat-imagery/seasia/T0077/2024/07/01/tile.tif
T0077,T0077_20240801,8/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,109.3,28,53.3,2,0.575,0.149,0.419,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.864,train,s3://sat-imagery/seasia/T0077/2024/08/01/tile.tif
T0077,T0077_20240901,9/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,112.1,28.2,0,2,0.56,0.173,0.443,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.864,train,s3://sat-imagery/seasia/T0077/2024/09/01/tile.tif
T0077,T0077_20241001,10/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-1.3243,109.48076,265.7,1.2,163.2,28,41.7,5,0.541,0.175,0.489,91.2,27.8,24.67,60.34,3.22,0,0,4.8,27.9,1.36,1,0.871,train,s3://sat-imagery/seasia/T0077/2024/10/01/tile.tif
T0078,T0078_20240101,1/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,330.9,24.2,56.1,5,0.577,0.284,0.466,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.871,train,s3://sat-imagery/amazon/T0078/2024/01/01/tile.tif
T0078,T0078_20240201,2/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,364.3,23.7,57.6,7,0.587,0.264,0.477,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.878,train,s3://sat-imagery/amazon/T0078/2024/02/01/tile.tif
T0078,T0078_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,306.7,23.5,71.9,5,0.524,0.231,0.477,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.877,train,s3://sat-imagery/amazon/T0078/2024/03/01/tile.tif
T0078,T0078_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,319.9,23.7,37.1,6,0.599,0.26,0.489,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.874,train,s3://sat-imagery/amazon/T0078/2024/04/01/tile.tif
T0078,T0078_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,240,24.1,28.8,2,0.543,0.206,0.416,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.868,train,s3://sat-imagery/amazon/T0078/2024/05/01/tile.tif
T0078,T0078_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,236.6,24.7,38.9,6,0.568,0.222,0.462,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.879,train,s3://sat-imagery/amazon/T0078/2024/06/01/tile.tif
T0078,T0078_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,210.7,25.3,40.1,5,0.558,0.181,0.48,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.881,train,s3://sat-imagery/amazon/T0078/2024/07/01/tile.tif
T0078,T0078_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-3.40844,-63.11789,290.1,4.5,100.4,25.8,50.4,6,0.481,0.128,0.423,82,30.2,6.64,43.24,11.9,0,0,20.4,11.1,0,0,0.899,train,s3://sat-imagery/amazon/T0078/2024/08/01/tile.tif
